Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
28.11.2030,15.05.2031,FI,P0388,Product 388,VO,ORD000962,1831.17,GBP,60,R38
29.11.2030,30.12.2030,ES,P0389,Product 389,VO,ORD000963,1859.74,RUB,8,R39
30.11.2030,23.03.2031,DE,P0390,Product 390,VO,ORD000963,1992.29,USD,30,R40
01.12.2030,15.02.2031,US,P0391,Product 391,VO,ORD000963,1507.44,GBP,12,R41
02.12.2030,02.04.2031,RU,P0392,Product 392,VO,ORD000964,1685.35,GBP,13,R42
03.12.2030,28.01.2031,FI,P0393,Product 393,VO,ORD000964,1694.67,EUR,63,R43
04.12.2030,12.03.2031,SE,P0394,Product 394,VO,ORD000964,292.85,EUR,13,R44
05.12.2030,17.03.2031,ES,P0395,Product 395,VO,ORD000965,1500.93,GBP,1,R45
06.12.2030,01.02.2031,PL,P0396,Product 396,VO,ORD000965,1548.74,RUB,46,R46
07.12.2030,19.03.2031,PL,P0397,Product 397,VO,ORD000965,1101.22,GBP,25,R47
08.12.2030,27.03.2031,DE,P0398,Product 398,VO,ORD000966,749.94,GBP,98,R48
09.12.2030,11.01.2031,NL,P0399,Product 399,VO,ORD000966,1634.32,RUB,24,R49
10.12.2030,27.04.2031,DE,P0400,Product 400,VO,ORD000966,1484.11,GBP,25,R00
11.12.2030,05.02.2031,RU,P0401,Product 401,VO,ORD000967,1398.56,USD,50,R01
12.12.2030,19.05.2031,PL,P0402,Product 402,VO,ORD000967,841.06,USD,23,R02
13.12.2030,01.05.2031,SE,P0403,Product 403,VO,ORD000967,836.21,EUR,76,R03
14.12.2030,28.03.2031,US,P0404,Product 404,VO,ORD000968,240.11,RUB,79,R04
15.12.2030,10.02.2031,IT,P0405,Product 405,VO,ORD000968,822.15,EUR,30,R05
16.12.2030,18.05.2031,DE,P0406,Product 406,VO,ORD000968,508.91,USD,98,R06
17.12.2030,16.03.2031,SE,P0407,Product 407,VO,ORD000969,1477.86,USD,37,R07
18.12.2030,06.02.2031,FI,P0408,Product 408,VO,ORD000969,1680.6,GBP,87,R08
19.12.2030,17.02.2031,DE,P0409,Product 409,VO,ORD000969,294.18,RUB,10,R09
20.12.2030,21.01.2031,FR,P0410,Product 410,VO,ORD000970,1826.19,USD,98,R10
21.12.2030,03.02.2031,ES,P0411,Product 411,VO,ORD000970,1293.57,USD,37,R11
22.12.2030,03.06.2031,FR,P0412,Product 412,VO,ORD000970,1636.63,EUR,58,R12
23.12.2030,15.03.2031,FR,P0413,Product 413,VO,ORD000971,1915.35,GBP,46,R13
24.12.2030,28.04.2031,RU,P0414,Product 414,VO,ORD000971,1438.86,GBP,53,R14
25.12.2030,17.02.2031,PL,P0415,Product 415,VO,ORD000971,208.58,EUR,26,R15
26.12.2030,15.02.2031,SE,P0416,Product 416,VO,ORD000972,1514.55,RUB,74,R16
27.12.2030,14.06.2031,RU,P0417,Product 417,VO,ORD000972,872.35,EUR,83,R17
28.12.2030,27.05.2031,SE,P0418,Product 418,VO,ORD000972,1625.7,EUR,48,R18
29.12.2030,11.04.2031,NL,P0419,Product 419,VO,ORD000973,1258.76,GBP,97,R19
30.12.2030,05.06.2031,SE,P0420,Product 420,VO,ORD000973,219.45,USD,8,R20
31.12.2030,30.05.2031,IT,P0421,Product 421,VO,ORD000973,289.42,GBP,8,R21
01.01.2031,05.04.2031,FI,P0422,Product 422,VO,ORD000974,775.6,GBP,61,R22
02.01.2031,21.04.2031,IT,P0423,Product 423,VO,ORD000974,940.48,GBP,67,R23
03.01.2031,15.02.2031,DE,P0424,Product 424,VO,ORD000974,1781.04,EUR,94,R24
04.01.2031,30.05.2031,ES,P0425,Product 425,VO,ORD000975,704.72,USD,37,R25
05.01.2031,05.02.2031,US,P0426,Product 426,VO,ORD000975,1063.68,EUR,67,R26
06.01.2031,15.06.2031,ES,P0427,Product 427,VO,ORD000975,872.32,RUB,4,R27
07.01.2031,23.03.2031,ES,P0428,Product 428,VO,ORD000976,1079.72,GBP,51,R28
08.01.2031,30.06.2031,US,P0429,Product 429,VO,ORD000976,1807.3,USD,64,R29
09.01.2031,26.02.2031,FI,P0430,Product 430,VO,ORD000976,843.57,EUR,81,R30
10.01.2031,08.05.2031,US,P0431,Product 431,VO,ORD000977,1286.21,RUB,72,R31
11.01.2031,08.05.2031,PL,P0432,Product 432,VO,ORD000977,1776.99,USD,13,R32
12.01.2031,11.05.2031,NL,P0433,Product 433,VO,ORD000977,1710.43,USD,41,R33
13.01.2031,26.06.2031,RU,P0434,Product 434,VO,ORD000978,1987.46,USD,44,R34
14.01.2031,28.06.2031,DE,P0435,Product 435,VO,ORD000978,251.71,EUR,59,R35
15.01.2031,11.06.2031,FR,P0436,Product 436,VO,ORD000978,303.77,RUB,20,R36
16.01.2031,23.06.2031,FI,P0437,Product 437,VO,ORD000979,1650.99,USD,68,R37
17.01.2031,22.02.2031,FR,P0438,Product 438,VO,ORD000979,333.7,RUB,97,R38
18.01.2031,24.05.2031,FI,P0439,Product 439,VO,ORD000979,168.46,GBP,67,R39
19.01.2031,26.04.2031,SE,P0440,Product 440,VO,ORD000980,1839.16,RUB,64,R40
20.01.2031,03.07.2031,US,P0441,Product 441,VO,ORD000980,1778.75,GBP,37,R41
21.01.2031,25.02.2031,FI,P0442,Product 442,VO,ORD000980,256.14,EUR,80,R42
22.01.2031,02.07.2031,DE,P0443,Product 443,VO,ORD000981,1057.34,USD,63,R43
23.01.2031,03.05.2031,NL,P0444,Product 444,VO,ORD000981,780.99,USD,89,R44
24.01.2031,15.03.2031,FR,P0445,Product 445,VO,ORD000981,685.43,GBP,72,R45
25.01.2031,15.07.2031,FI,P0446,Product 446,VO,ORD000982,604.98,RUB,30,R46
26.01.2031,11.05.2031,PL,P0447,Product 447,VO,ORD000982,897.98,RUB,34,R47
27.01.2031,14.05.2031,PL,P0448,Product 448,VO,ORD000982,175.91,RUB,7,R48
28.01.2031,17.03.2031,FI,P0449,Product 449,VO,ORD000983,1657.7,GBP,2,R49
29.01.2031,04.06.2031,NL,P0450,Product 450,VO,ORD000983,120.83,GBP,4,R00
30.01.2031,27.05.2031,FR,P0451,Product 451,VO,ORD000983,1231.41,GBP,70,R01
31.01.2031,27.06.2031,FR,P0452,Product 452,VO,ORD000984,1994.68,EUR,90,R02
01.02.2031,26.07.2031,FR,P0453,Product 453,VO,ORD000984,1707.61,EUR,68,R03
02.02.2031,31.03.2031,NL,P0454,Product 454,VO,ORD000984,1101.01,USD,76,R04
03.02.2031,28.04.2031,FI,P0455,Product 455,VO,ORD000985,891.96,USD,64,R05
04.02.2031,16.06.2031,SE,P0456,Product 456,VO,ORD000985,1430.71,GBP,45,R06
05.02.2031,04.05.2031,IT,P0457,Product 457,VO,ORD000985,1503.96,RUB,32,R07
06.02.2031,22.04.2031,ES,P0458,Product 458,VO,ORD000986,162.5,EUR,93,R08
07.02.2031,03.08.2031,DE,P0459,Product 459,VO,ORD000986,1152.79,EUR,33,R09
08.02.2031,17.05.2031,IT,P0460,Product 460,VO,ORD000986,626.52,RUB,49,R10
09.02.2031,28.05.2031,DE,P0461,Product 461,VO,ORD000987,896.3,USD,62,R11
10.02.2031,19.04.2031,FR,P0462,Product 462,VO,ORD000987,1499.79,GBP,12,R12
11.02.2031,10.06.2031,ES,P0463,Product 463,VO,ORD000987,977.85,EUR,13,R13
12.02.2031,19.05.2031,RU,P0464,Product 464,VO,ORD000988,319.29,USD,58,R14
13.02.2031,11.06.2031,US,P0465,Product 465,VO,ORD000988,344.6,RUB,40,R15
14.02.2031,01.07.2031,IT,P0466,Product 466,VO,ORD000988,1393.38,USD,16,R16
15.02.2031,27.04.2031,SE,P0467,Product 467,VO,ORD000989,1657.18,RUB,26,R17
16.02.2031,12.06.2031,RU,P0468,Product 468,VO,ORD000989,1560.56,EUR,63,R18
17.02.2031,30.03.2031,ES,P0469,Product 469,VO,ORD000989,866.53,EUR,99,R19
18.02.2031,05.06.2031,PL,P0470,Product 470,VO,ORD000990,1901.6,EUR,65,R20
19.02.2031,09.04.2031,ES,P0471,Product 471,VO,ORD000990,474.52,GBP,70,R21
20.02.2031,10.07.2031,FI,P0472,Product 472,VO,ORD000990,135.48,GBP,83,R22
21.02.2031,01.07.2031,PL,P0473,Product 473,VO,ORD000991,568.94,USD,63,R23
22.02.2031,26.04.2031,US,P0474,Product 474,VO,ORD000991,110.82,RUB,2,R24
23.02.2031,10.05.2031,PL,P0475,Product 475,VO,ORD000991,348.44,USD,52,R25
24.02.2031,10.04.2031,SE,P0476,Product 476,VO,ORD000992,1618.84,RUB,98,R26
25.02.2031,17.07.2031,IT,P0477,Product 477,VO,ORD000992,1175.64,EUR,45,R27
26.02.2031,17.04.2031,SE,P0478,Product 478,VO,ORD000992,1055.78,EUR,48,R28
27.02.2031,30.03.2031,FR,P0479,Product 479,VO,ORD000993,410.83,USD,95,R29
28.02.2031,20.04.2031,DE,P0480,Product 480,VO,ORD000993,321.24,USD,20,R30
01.03.2031,07.06.2031,PL,P0481,Product 481,VO,ORD000993,745.52,GBP,20,R31
02.03.2031,20.05.2031,US,P0482,Product 482,VO,ORD000994,1488.56,USD,63,R32
03.03.2031,23.07.2031,SE,P0483,Product 483,VO,ORD000994,112.8,USD,25,R33
04.03.2031,27.07.2031,FR,P0484,Product 484,VO,ORD000994,1106.77,GBP,97,R34
05.03.2031,26.07.2031,PL,P0485,Product 485,VO,ORD000995,432.42,USD,54,R35
06.03.2031,09.04.2031,IT,P0486,Product 486,VO,ORD000995,843.03,USD,48,R36
07.03.2031,07.08.2031,RU,P0487,Product 487,VO,ORD000995,1073.66,RUB,28,R37
08.03.2031,26.04.2031,PL,P0488,Product 488,VO,ORD000996,1621.26,RUB,45,R38
09.03.2031,31.08.2031,SE,P0489,Product 489,VO,ORD000996,300.51,GBP,92,R39
10.03.2031,25.05.2031,ES,P0490,Product 490,VO,ORD000996,928.07,RUB,98,R40
11.03.2031,10.05.2031,FI,P0491,Product 491,VO,ORD000997,354.7,EUR,39,R41
12.03.2031,18.07.2031,RU,P0492,Product 492,VO,ORD000997,606.98,USD,23,R42
13.03.2031,15.08.2031,SE,P0493,Product 493,VO,ORD000997,233.15,EUR,81,R43
14.03.2031,15.04.2031,SE,P0494,Product 494,VO,ORD000998,680.14,GBP,17,R44
15.03.2031,01.09.2031,ES,P0495,Product 495,VO,ORD000998,397.96,GBP,2,R45
16.03.2031,20.07.2031,NL,P0496,Product 496,VO,ORD000998,1920.51,GBP,64,R46
17.03.2031,23.08.2031,FI,P0497,Product 497,VO,ORD000999,1399.93,GBP,70,R47
18.03.2031,30.04.2031,DE,P0498,Product 498,VO,ORD000999,1164.33,RUB,14,R48
19.03.2031,05.07.2031,RU,P0499,Product 499,VO,ORD000999,1150.72,USD,88,R49
20.03.2031,15.06.2031,RU,P0000,Product 0,VO,ORD001000,585.05,GBP,79,R00
21.03.2031,13.06.2031,PL,P0001,Product 1,VO,ORD001000,1577.24,USD,11,R01
22.03.2031,25.07.2031,SE,P0002,Product 2,VO,ORD001000,1343.58,RUB,18,R02
23.03.2031,13.06.2031,ES,P0003,Product 3,VO,ORD001001,619.11,EUR,91,R03
24.03.2031,18.07.2031,RU,P0004,Product 4,VO,ORD001001,1808.79,RUB,86,R04
25.03.2031,14.05.2031,SE,P0005,Product 5,VO,ORD001001,1683.7,RUB,68,R05
26.03.2031,14.06.2031,FI,P0006,Product 6,VO,ORD001002,1408.72,RUB,3,R06
27.03.2031,29.04.2031,DE,P0007,Product 7,VO,ORD001002,1992.69,USD,54,R07
28.03.2031,23.07.2031,DE,P0008,Product 8,VO,ORD001002,1102.71,RUB,96,R08
29.03.2031,23.06.2031,FR,P0009,Product 9,VO,ORD001003,871.63,EUR,79,R09
30.03.2031,15.07.2031,RU,P0010,Product 10,VO,ORD001003,638.03,EUR,35,R10
31.03.2031,16.08.2031,US,P0011,Product 11,VO,ORD001003,1900.29,RUB,55,R11
01.04.2031,15.07.2031,DE,P0012,Product 12,VO,ORD001004,563.03,EUR,85,R12
02.04.2031,31.05.2031,US,P0013,Product 13,VO,ORD001004,1036.13,USD,62,R13
03.04.2031,10.05.2031,US,P0014,Product 14,VO,ORD001004,642.82,USD,5,R14
04.04.2031,30.06.2031,NL,P0015,Product 15,VO,ORD001005,1868.38,USD,65,R15
05.04.2031,11.09.2031,FI,P0016,Product 16,VO,ORD001005,1979.44,EUR,2,R16
06.04.2031,16.05.2031,FI,P0017,Product 17,VO,ORD001005,1575.65,GBP,26,R17
07.04.2031,04.08.2031,NL,P0018,Product 18,VO,ORD001006,264.49,EUR,53,R18
08.04.2031,20.08.2031,FR,P0019,Product 19,VO,ORD001006,1391.32,RUB,96,R19
09.04.2031,21.07.2031,FI,P0020,Product 20,VO,ORD001006,936.07,EUR,18,R20
10.04.2031,27.08.2031,SE,P0021,Product 21,VO,ORD001007,1509.05,EUR,29,R21
11.04.2031,05.10.2031,RU,P0022,Product 22,VO,ORD001007,259.1,USD,85,R22
12.04.2031,10.06.2031,PL,P0023,Product 23,VO,ORD001007,848.14,GBP,10,R23
13.04.2031,23.08.2031,IT,P0024,Product 24,VO,ORD001008,1011.49,RUB,39,R24
14.04.2031,07.09.2031,ES,P0025,Product 25,VO,ORD001008,1618.29,EUR,78,R25
15.04.2031,24.06.2031,US,P0026,Product 26,VO,ORD001008,1369.56,RUB,83,R26
16.04.2031,26.06.2031,IT,P0027,Product 27,VO,ORD001009,1315.19,USD,30,R27
17.04.2031,12.09.2031,RU,P0028,Product 28,VO,ORD001009,1361.84,EUR,84,R28
18.04.2031,01.06.2031,ES,P0029,Product 29,VO,ORD001009,304.13,RUB,47,R29
19.04.2031,08.06.2031,FI,P0030,Product 30,VO,ORD001010,790.97,USD,85,R30
20.04.2031,04.09.2031,NL,P0031,Product 31,VO,ORD001010,524.55,USD,84,R31
21.04.2031,08.08.2031,RU,P0032,Product 32,VO,ORD001010,584.11,EUR,18,R32
22.04.2031,09.07.2031,IT,P0033,Product 33,VO,ORD001011,992.76,RUB,46,R33
23.04.2031,03.06.2031,IT,P0034,Product 34,VO,ORD001011,1090.83,GBP,31,R34
24.04.2031,06.10.2031,IT,P0035,Product 35,VO,ORD001011,1740.99,GBP,33,R35
25.04.2031,17.09.2031,SE,P0036,Product 36,VO,ORD001012,1555.33,EUR,63,R36
26.04.2031,14.10.2031,IT,P0037,Product 37,VO,ORD001012,1088.42,EUR,16,R37
27.04.2031,07.07.2031,FR,P0038,Product 38,VO,ORD001012,403.83,RUB,7,R38
28.04.2031,05.06.2031,DE,P0039,Product 39,VO,ORD001013,479.52,USD,69,R39
29.04.2031,01.10.2031,DE,P0040,Product 40,VO,ORD001013,769.92,RUB,73,R40
30.04.2031,26.06.2031,SE,P0041,Product 41,VO,ORD001013,985.28,RUB,42,R41
01.05.2031,09.10.2031,US,P0042,Product 42,VO,ORD001014,1596.48,GBP,56,R42
02.05.2031,27.06.2031,FR,P0043,Product 43,VO,ORD001014,730.85,RUB,36,R43
03.05.2031,06.08.2031,FI,P0044,Product 44,VO,ORD001014,1467.08,EUR,2,R44
04.05.2031,16.08.2031,FR,P0045,Product 45,VO,ORD001015,1232.27,USD,22,R45
05.05.2031,01.07.2031,DE,P0046,Product 46,VO,ORD001015,1866.38,USD,58,R46
06.05.2031,13.06.2031,PL,P0047,Product 47,VO,ORD001015,767.39,RUB,84,R47
07.05.2031,22.09.2031,PL,P0048,Product 48,VO,ORD001016,1254.62,GBP,49,R48
08.05.2031,17.07.2031,PL,P0049,Product 49,VO,ORD001016,1695.29,GBP,11,R49
09.05.2031,16.09.2031,FI,P0050,Product 50,VO,ORD001016,691.27,EUR,64,R00
10.05.2031,18.07.2031,US,P0051,Product 51,VO,ORD001017,499.89,RUB,88,R01
11.05.2031,05.07.2031,FI,P0052,Product 52,VO,ORD001017,769.21,GBP,35,R02
12.05.2031,05.11.2031,RU,P0053,Product 53,VO,ORD001017,671.97,USD,60,R03
13.05.2031,20.10.2031,FR,P0054,Product 54,VO,ORD001018,719.1,RUB,57,R04
14.05.2031,10.09.2031,IT,P0055,Product 55,VO,ORD001018,595.31,GBP,5,R05
15.05.2031,31.08.2031,PL,P0056,Product 56,VO,ORD001018,1659.12,USD,8,R06
16.05.2031,15.09.2031,FR,P0057,Product 57,VO,ORD001019,1794.57,EUR,87,R07
17.05.2031,06.08.2031,PL,P0058,Product 58,VO,ORD001019,1371.24,USD,78,R08
18.05.2031,11.11.2031,US,P0059,Product 59,VO,ORD001019,1333.9,USD,23,R09
19.05.2031,29.09.2031,NL,P0060,Product 60,VO,ORD001020,534.51,USD,77,R10
20.05.2031,17.07.2031,FI,P0061,Product 61,VO,ORD001020,409.23,RUB,59,R11
21.05.2031,20.08.2031,FI,P0062,Product 62,VO,ORD001020,1425.45,RUB,18,R12
22.05.2031,01.09.2031,SE,P0063,Product 63,VO,ORD001021,1949.17,USD,62,R13
23.05.2031,18.10.2031,NL,P0064,Product 64,VO,ORD001021,284.97,RUB,25,R14
24.05.2031,28.10.2031,RU,P0065,Product 65,VO,ORD001021,1075.13,RUB,37,R15
25.05.2031,13.08.2031,FR,P0066,Product 66,VO,ORD001022,1143.95,RUB,57,R16
26.05.2031,19.10.2031,PL,P0067,Product 67,VO,ORD001022,1778.14,EUR,77,R17
27.05.2031,27.09.2031,ES,P0068,Product 68,VO,ORD001022,330.58,EUR,17,R18
28.05.2031,25.07.2031,DE,P0069,Product 69,VO,ORD001023,669.82,RUB,53,R19
29.05.2031,15.11.2031,US,P0070,Product 70,VO,ORD001023,1903.77,GBP,35,R20
30.05.2031,28.10.2031,SE,P0071,Product 71,VO,ORD001023,444.78,GBP,99,R21
31.05.2031,31.08.2031,DE,P0072,Product 72,VO,ORD001024,1309.97,EUR,68,R22
01.06.2031,30.09.2031,NL,P0073,Product 73,VO,ORD001024,1481.98,RUB,23,R23
02.06.2031,22.08.2031,US,P0074,Product 74,VO,ORD001024,506.05,USD,22,R24
03.06.2031,11.10.2031,IT,P0075,Product 75,VO,ORD001025,927.84,GBP,64,R25
04.06.2031,19.09.2031,FI,P0076,Product 76,VO,ORD001025,1724.73,EUR,16,R26
05.06.2031,23.07.2031,SE,P0077,Product 77,VO,ORD001025,921.88,EUR,94,R27
06.06.2031,14.11.2031,NL,P0078,Product 78,VO,ORD001026,356.72,RUB,94,R28
07.06.2031,15.11.2031,NL,P0079,Product 79,VO,ORD001026,645.87,GBP,86,R29
08.06.2031,24.07.2031,PL,P0080,Product 80,VO,ORD001026,377.58,EUR,89,R30
09.06.2031,18.09.2031,SE,P0081,Product 81,VO,ORD001027,939.29,GBP,51,R31
10.06.2031,15.07.2031,DE,P0082,Product 82,VO,ORD001027,510.38,USD,99,R32
11.06.2031,31.08.2031,IT,P0083,Product 83,VO,ORD001027,1683.56,GBP,53,R33
12.06.2031,31.10.2031,SE,P0084,Product 84,VO,ORD001028,776.07,EUR,99,R34
13.06.2031,11.09.2031,NL,P0085,Product 85,VO,ORD001028,755.97,EUR,47,R35
14.06.2031,18.10.2031,IT,P0086,Product 86,VO,ORD001028,1291.06,GBP,56,R36
15.06.2031,27.07.2031,SE,P0087,Product 87,VO,ORD001029,1015.44,EUR,55,R37
16.06.2031,23.08.2031,FI,P0088,Product 88,VO,ORD001029,121.93,RUB,43,R38
17.06.2031,07.08.2031,ES,P0089,Product 89,VO,ORD001029,595.66,USD,55,R39
18.06.2031,08.12.2031,FR,P0090,Product 90,VO,ORD001030,1085.71,EUR,85,R40
19.06.2031,17.10.2031,DE,P0091,Product 91,VO,ORD001030,1535.19,GBP,8,R41
20.06.2031,03.11.2031,DE,P0092,Product 92,VO,ORD001030,1012.77,USD,90,R42
21.06.2031,19.08.2031,RU,P0093,Product 93,VO,ORD001031,1385.01,USD,49,R43
22.06.2031,11.09.2031,PL,P0094,Product 94,VO,ORD001031,662.77,USD,70,R44
23.06.2031,15.11.2031,SE,P0095,Product 95,VO,ORD001031,1946.26,RUB,64,R45
24.06.2031,08.09.2031,PL,P0096,Product 96,VO,ORD001032,1684.42,USD,54,R46
25.06.2031,21.10.2031,IT,P0097,Product 97,VO,ORD001032,1936.14,EUR,61,R47
26.06.2031,24.09.2031,NL,P0098,Product 98,VO,ORD001032,1701.29,RUB,72,R48
27.06.2031,31.07.2031,FR,P0099,Product 99,VO,ORD001033,1403.81,GBP,71,R49
28.06.2031,03.09.2031,PL,P0100,Product 100,VO,ORD001033,669.37,USD,79,R00
29.06.2031,05.09.2031,RU,P0101,Product 101,VO,ORD001033,1622.7,RUB,21,R01
30.06.2031,12.10.2031,NL,P0102,Product 102,VO,ORD001034,1179.36,GBP,22,R02
01.07.2031,29.11.2031,US,P0103,Product 103,VO,ORD001034,1635.54,USD,60,R03
02.07.2031,20.11.2031,DE,P0104,Product 104,VO,ORD001034,339.14,GBP,69,R04
03.07.2031,04.10.2031,PL,P0105,Product 105,VO,ORD001035,1494.83,RUB,57,R05
04.07.2031,04.08.2031,DE,P0106,Product 106,VO,ORD001035,307.92,USD,3,R06
05.07.2031,03.09.2031,DE,P0107,Product 107,VO,ORD001035,107.03,RUB,74,R07
06.07.2031,20.09.2031,RU,P0108,Product 108,VO,ORD001036,1476.86,USD,18,R08
07.07.2031,16.11.2031,PL,P0109,Product 109,VO,ORD001036,1790.3,USD,70,R09
08.07.2031,26.08.2031,SE,P0110,Product 110,VO,ORD001036,1072.0,EUR,81,R10
09.07.2031,21.09.2031,ES,P0111,Product 111,VO,ORD001037,971.27,USD,10,R11
10.07.2031,19.08.2031,US,P0112,Product 112,VO,ORD001037,675.63,GBP,25,R12
11.07.2031,27.09.2031,NL,P0113,Product 113,VO,ORD001037,1545.46,EUR,92,R13
12.07.2031,29.11.2031,RU,P0114,Product 114,VO,ORD001038,1514.73,GBP,79,R14
13.07.2031,22.12.2031,FI,P0115,Product 115,VO,ORD001038,1597.38,GBP,41,R15
14.07.2031,07.01.2032,PL,P0116,Product 116,VO,ORD001038,213.0,EUR,24,R16
15.07.2031,08.01.2032,US,P0117,Product 117,VO,ORD001039,1230.92,RUB,64,R17
16.07.2031,06.11.2031,SE,P0118,Product 118,VO,ORD001039,1185.42,EUR,97,R18
17.07.2031,28.12.2031,RU,P0119,Product 119,VO,ORD001039,1643.71,RUB,73,R19
18.07.2031,24.12.2031,ES,P0120,Product 120,VO,ORD001040,1177.5,EUR,7,R20
19.07.2031,14.09.2031,FR,P0121,Product 121,VO,ORD001040,1176.21,RUB,13,R21
20.07.2031,27.10.2031,NL,P0122,Product 122,VO,ORD001040,785.15,RUB,3,R22
21.07.2031,26.08.2031,US,P0123,Product 123,VO,ORD001041,209.0,RUB,54,R23
22.07.2031,25.11.2031,FR,P0124,Product 124,VO,ORD001041,812.69,GBP,8,R24
23.07.2031,30.09.2031,SE,P0125,Product 125,VO,ORD001041,763.88,USD,74,R25
24.07.2031,18.11.2031,FI,P0126,Product 126,VO,ORD001042,1033.6,RUB,64,R26
25.07.2031,06.12.2031,US,P0127,Product 127,VO,ORD001042,1369.47,USD,12,R27
26.07.2031,09.10.2031,IT,P0128,Product 128,VO,ORD001042,1578.58,EUR,73,R28
27.07.2031,20.12.2031,DE,P0129,Product 129,VO,ORD001043,475.66,EUR,79,R29
28.07.2031,27.08.2031,ES,P0130,Product 130,VO,ORD001043,1070.63,USD,53,R30
29.07.2031,17.09.2031,RU,P0131,Product 131,VO,ORD001043,1569.05,GBP,13,R31
30.07.2031,18.10.2031,ES,P0132,Product 132,VO,ORD001044,460.78,USD,9,R32
31.07.2031,03.10.2031,NL,P0133,Product 133,VO,ORD001044,1496.04,RUB,76,R33
01.08.2031,15.01.2032,DE,P0134,Product 134,VO,ORD001044,118.06,USD,51,R34
02.08.2031,16.01.2032,FI,P0135,Product 135,VO,ORD001045,907.55,EUR,87,R35
03.08.2031,21.01.2032,IT,P0136,Product 136,VO,ORD001045,570.94,GBP,56,R36
04.08.2031,05.12.2031,DE,P0137,Product 137,VO,ORD001045,1306.83,GBP,90,R37
05.08.2031,20.09.2031,FI,P0138,Product 138,VO,ORD001046,1202.21,GBP,9,R38
06.08.2031,30.10.2031,PL,P0139,Product 139,VO,ORD001046,555.93,USD,56,R39
07.08.2031,21.09.2031,SE,P0140,Product 140,VO,ORD001046,229.43,GBP,30,R40
08.08.2031,01.11.2031,PL,P0141,Product 141,VO,ORD001047,107.56,EUR,45,R41
09.08.2031,30.11.2031,FI,P0142,Product 142,VO,ORD001047,491.94,USD,46,R42
10.08.2031,03.01.2032,IT,P0143,Product 143,VO,ORD001047,1465.79,GBP,36,R43
11.08.2031,01.02.2032,NL,P0144,Product 144,VO,ORD001048,1991.32,RUB,49,R44
12.08.2031,10.11.2031,IT,P0145,Product 145,VO,ORD001048,438.44,USD,9,R45
13.08.2031,01.11.2031,IT,P0146,Product 146,VO,ORD001048,1400.52,RUB,73,R46
14.08.2031,22.09.2031,NL,P0147,Product 147,VO,ORD001049,273.39,EUR,87,R47
15.08.2031,29.12.2031,FR,P0148,Product 148,VO,ORD001049,489.7,GBP,25,R48
16.08.2031,03.02.2032,SE,P0149,Product 149,VO,ORD001049,1515.02,USD,41,R49
17.08.2031,26.11.2031,ES,P0150,Product 150,VO,ORD001050,261.37,GBP,98,R00
18.08.2031,07.11.2031,RU,P0151,Product 151,VO,ORD001050,883.72,RUB,51,R01
19.08.2031,18.12.2031,PL,P0152,Product 152,VO,ORD001050,1116.06,RUB,30,R02
20.08.2031,27.09.2031,SE,P0153,Product 153,VO,ORD001051,1666.65,USD,82,R03
21.08.2031,17.11.2031,SE,P0154,Product 154,VO,ORD001051,1914.25,GBP,79,R04
22.08.2031,07.10.2031,DE,P0155,Product 155,VO,ORD001051,1922.72,GBP,74,R05
23.08.2031,01.11.2031,SE,P0156,Product 156,VO,ORD001052,798.84,GBP,35,R06
24.08.2031,14.01.2032,SE,P0157,Product 157,VO,ORD001052,151.32,GBP,98,R07
25.08.2031,05.02.2032,FR,P0158,Product 158,VO,ORD001052,1157.27,USD,18,R08
26.08.2031,10.11.2031,ES,P0159,Product 159,VO,ORD001053,1514.12,RUB,55,R09
27.08.2031,18.01.2032,SE,P0160,Product 160,VO,ORD001053,997.74,USD,24,R10
28.08.2031,23.10.2031,ES,P0161,Product 161,VO,ORD001053,934.81,USD,17,R11
29.08.2031,28.10.2031,RU,P0162,Product 162,VO,ORD001054,1970.42,EUR,24,R12
30.08.2031,29.12.2031,FR,P0163,Product 163,VO,ORD001054,443.14,RUB,74,R13
31.08.2031,22.12.2031,FI,P0164,Product 164,VO,ORD001054,1235.89,EUR,67,R14
01.09.2031,22.11.2031,US,P0165,Product 165,VO,ORD001055,723.15,RUB,80,R15
02.09.2031,07.01.2032,ES,P0166,Product 166,VO,ORD001055,694.32,GBP,31,R16
03.09.2031,22.12.2031,IT,P0167,Product 167,VO,ORD001055,109.91,EUR,77,R17
04.09.2031,09.12.2031,NL,P0168,Product 168,VO,ORD001056,433.18,RUB,42,R18
05.09.2031,26.12.2031,NL,P0169,Product 169,VO,ORD001056,289.55,USD,51,R19
06.09.2031,20.10.2031,PL,P0170,Product 170,VO,ORD001056,258.55,GBP,59,R20
07.09.2031,14.12.2031,IT,P0171,Product 171,VO,ORD001057,758.11,RUB,10,R21
08.09.2031,29.01.2032,US,P0172,Product 172,VO,ORD001057,289.61,GBP,55,R22
09.09.2031,02.12.2031,PL,P0173,Product 173,VO,ORD001057,1213.16,RUB,68,R23
10.09.2031,17.01.2032,PL,P0174,Product 174,VO,ORD001058,176.29,EUR,15,R24
11.09.2031,11.01.2032,DE,P0175,Product 175,VO,ORD001058,1396.24,RUB,39,R25
12.09.2031,10.12.2031,FI,P0176,Product 176,VO,ORD001058,1210.27,EUR,70,R26
